dataset,robot_type,embodiment_type,data_type,task,data_id,obj_pos_err,obj_quat_err,success,pos_err_threshold,quat_err_threshold,total_attempts,successful_attempts,success_rate,avg_pos_err,std_pos_err,avg_quat_err,std_quat_err,timestamp
oakink,inspire,bimanual,mjwp,uncap_alcohol_burner,0,0.0307649853331869,0.1808009766491127,True,0.1,0.6,1,1,1.0,0.0307649853331869,0.0,0.1808009766491127,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,uncap_alcohol_burner,1,0.0179180955767171,0.4449986280056821,True,0.1,0.6,1,1,1.0,0.0179180955767171,0.0,0.4449986280056821,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,stir_beaker,0,0.0667314140882303,0.4881685410794601,True,0.1,0.6,1,1,1.0,0.0667314140882303,0.0,0.4881685410794601,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,stir_beaker,1,0.0194160597890583,0.4170417578879614,True,0.1,0.6,1,1,1.0,0.0194160597890583,0.0,0.4170417578879614,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,unplug,0,0.010247994409513,0.1844850006527855,True,0.1,0.6,1,1,1.0,0.010247994409513,0.0,0.1844850006527855,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,unplug,1,0.0096455320656746,0.1759646713856722,True,0.1,0.6,1,1,1.0,0.0096455320656746,0.0,0.1759646713856722,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,pick_spoon_bowl,0,0.0097467980100464,0.1275510183412971,True,0.1,0.6,1,1,1.0,0.0097467980100464,0.0,0.1275510183412971,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,pick_spoon_bowl,1,0.0537100538797933,0.7214168322380012,False,0.1,0.6,1,0,0.0,0.0537100538797933,0.0,0.7214168322380012,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,lift_board,0,0.2175458559105924,0.4853368951203436,False,0.1,0.6,1,0,0.0,0.2175458559105924,0.0,0.4853368951203436,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,lift_board,1,0.0721364017979209,0.09899532200999,True,0.1,0.6,1,1,1.0,0.0721364017979209,0.0,0.09899532200999,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,pour_tube,0,0.0472278128832818,0.6956920842144376,False,0.1,0.6,1,0,0.0,0.0472278128832818,0.0,0.6956920842144376,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,pour_tube,1,0.0865259261927589,1.519588231074214,False,0.1,0.6,1,0,0.0,0.0865259261927589,0.0,1.519588231074214,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,wipe_board,0,0.0131605486607914,0.3633003141259529,True,0.1,0.6,1,1,1.0,0.0131605486607914,0.0,0.3633003141259529,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp,wipe_board,1,0.0676685592577676,1.5852277056650843,False,0.1,0.6,1,0,0.0,0.0676685592577676,0.0,1.5852277056650843,0.0,2026-01-27 20:13:47
oakink,inspire,bimanual,mjwp_act,uncap_alcohol_burner,3,0.03789136956785094,0.3555344212605514,True,0.1,0.5,1,1,1.0,0.03789136956785094,0.0,0.3555344212605514,0.0,2026-02-02 16:10:52
oakink,inspire,bimanual,mjwp_act,uncap_alcohol_burner,4,0.030214381291391465,0.43087065310518,True,0.1,0.5,1,1,1.0,0.030214381291391465,0.0,0.43087065310518,0.0,2026-02-02 16:10:52
oakink,inspire,bimanual,mjwp_act,uncap_alcohol_burner,1,0.023489528629247292,0.37439834817553824,True,0.1,0.5,1,1,1.0,0.023489528629247292,0.0,0.37439834817553824,0.0,2026-02-02 16:10:52
